class,tweet
0,"rt [MENTION]: ""why yall doing the als challenge if yall not gonna donate?"" cuz we dont $10k & tiger blood to donate unlike charlie …"
0,"my nigga dmd a bitch and said ""ur eyes are so beautiful they melt me"" lmaoooo nigga thought he was reading a romantic comedy movie script"
0,“[MENTION]: who that pussy wet for ?” [URL]
0,i really think ppl defending cassidy throw on hotel at the crib when bitches are comin over
0,rt [MENTION]: this assholes mother should have shoved a coat hanger up her pussy & gouged him to death when he was a harmless fetus [URL]
0,we dem birds.
0,"[MENTION] - remember when we played plaquemine & they kept calling our whole team gay & lydia said ""ill turn all you hoes out, fwm!"" [EMOJI][EMOJI]"
1,rt [MENTION]: look at this faggot [URL]
0,selling ex lax brownies in front of meijer to pregnant women. [HASH]
0,"rt [MENTION]: found cheese cracker sandwiches in the cabinet, a year expired. ate them anyway. if i die tonight, these will be the worst l…"
0,"not every girl likes a sweet ass emoji ass nigguh. some girls like a ""you sexy af"" ass nigguh"
1,“[MENTION]: that one friend who you greet with an insult.” [MENTION] [MENTION] niggers
0,"rt [MENTION]: you know how in superhero stories the best insult for superheroes dumb mooks can come up with is ""do-gooder?"" [HASH]"
0,rt [MENTION]: [MENTION] is the realest bitch i know. lol
0,rt [MENTION]: call her 1st thing in da am.... let her know dat pussy on yo mind....
0,rt [MENTION]: finding a female w/o a hoe record is like tryna find a nigga w/o a felony.
0,rt [MENTION]: [MENTION] na a hoe cry to yu swear she aint fuckn off n still have a side nigga
0,rt [MENTION]: naw deez aint no 24s hoe u gota add 4 mo ...[HASH]
0,time to stunt on these hoes [EMOJI][EMOJI]
0,i like rivers he talks a lot of trash you can tell he loves the game
0,why you fuckin wit a niggah if you aint fuckin wit a real niggah
0,[MENTION] its twitter.. thats what folks do.. same folks be mad when someone calls them a nigger on here..
0,"basically, so...just do you. *shrugs* rt [MENTION]: so if youre worried about being a ho or looking like one, good luck."
0,13% shy 65% bitch 22% homosexual
1,[MENTION] i dont bend that way queer. thanks for the offer its flattering.
0,"when nino said ""cancel that bitch ill buy a new one"" >>>>>>>>>>>"
0,[MENTION] this bitch........
0,jada fire has never dropped me for talking to imaginary hoes
0,rt [MENTION]: all you do is fucking bitch.
0,"[MENTION] thats a nice color combo too, love the blue and yellow."
0,late night studio sessions.....bitch i got that work!!!!!!!!brickk.ent. ya bitch...ycg.night life [URL]
0,"""[MENTION]: white boy power bitch"" black power bitch"
0,i guess that oh was a bitch i dont! ha
0,i dont put nothing pass nobody when it comes money n pussy.
0,this nigga [MENTION] gotta weird gay shoe fetish...& im sick of yall letting this island nigger slide! [URL]
0,longway bitch
0,rt [MENTION]: stop being a little bitch and [HASH]
0,[MENTION] ur avi prolly shoot dust out your phone cuz that shit so old u cat fishing the bitches on here lmao
0,“[MENTION]: wifey means the pussy good right now but you gotta go in 2 months.”basically
0,[MENTION] lookin good mick!
0,[MENTION]  i dont understand the need for multiple autopsies. i guess theyre going to keep on until they can slant 1 against the officer
0,"pussy,money,weed all a nigga need"
0,""" bitch plz whatever """
0,"""two roads diverged in a yellow wood, and i chose the one to jötunheimr"" - robert frost giant"
0,"nothing is too spicy. and if it is, 1) stop being a fucking bitch 2) eat more of it 3) cry you fucking pussy"
0,[MENTION] [MENTION] ....so ur a fag?
0,so cold ma nig
0,im sorry but you didnt have to be a bitch last night.
0,[MENTION] hey windy! does your dildo take out the trash for you? buzzzzz
0,ian watch maury in so long ..maury wear jeans on the show now.. i guess he like f**k i need to dress up for these ghetto ass ppl anymore
0,rt [MENTION]: “[MENTION]: kissin small lips is trash lol..” trash
0,kanyeeeeeee is just a yard ape acting idiot!just stupid...
1,"rt [MENTION]: one, two, three, four, how many niggers are in my store?"
0,u think them nigs u with is with u?
0,""" momma said no pussy cats inside my doghouse """
0,“[MENTION] “[MENTION]: pineapples on sale at publix”hoes on sale too”up stairs
0,just stop being a hoe god dammit bitch it aint that hard
0,"“[MENTION]: ""finally got a hot bitch to dance on me, came in my pants while she was grinding on me. lost that chance""uw-madison”lmao"
0,its karaoke night baby! hi ho! hi ho! its off to sing i go! with a voice that sounds like sandpaper hi ho! hi ho!
0,[MENTION] dont you have a trash can?
0,1 more day bitches!!!!
0,“[MENTION]: & you should feel disrespected if a bitch try to suck you up with dry lips. [EMOJI][EMOJI]”
0,rt [MENTION]: this bitch doesnt know what she wants.. [URL]
0,nobody on planet earth more protective than bull dykes
0,i just fell in love. just saw the baddest bitch driving a 2014 e350 amg coupe [EMOJI][EMOJI][EMOJI][EMOJI][EMOJI][EMOJI][EMOJI][EMOJI][EMOJI][EMOJI][EMOJI][EMOJI]
1,rt [MENTION]: kill whitey
0,"heard them haters talking, i heard them bitches fucking.. i must be doing something right"
0,alice took advantage of me last night...... that bitch wont tonight!!!!!
0,"rt [MENTION]: [MENTION] itni bahaduri!!! interviews mein to hamesha marne ko tayyar rehte ho, got scared of crackers? lol [URL]"
0,happy birthday fag [MENTION] love ya
0,"rt [MENTION]: ""how im a hoe if i only fucked 2 men?"" bitch cuz they was best friends"
0,[MENTION] [MENTION] i know bitch
0,[MENTION] we got a win my nicca! lmao
0,rt [MENTION]: you ex bitches need to realize . [URL]
0,[MENTION] [MENTION] im referring to the second down put vick in slot play [HASH]
1,people who live in [HASH] are unwashed trash.
0,diabetes galore [EMOJI][EMOJI][EMOJI][EMOJI][EMOJI] rt [MENTION]: colorado health officials recommend pot brownie ban [URL]
0,"[MENTION] thanks, the bitch that proofread my tweets on vacation this week..."
0,"""[MENTION]: karma is a bitch [HASH] [HASH] [EMOJI]""  *sips tea*"
0,yo bitch wanna fuck the squad
0,fuck them kids bitch
0,nobody cares you fucking fag damn you bring bitches water even though youre thirsty as fuck [EMOJI][EMOJI][EMOJI] [HASH]
0,"""[MENTION]: these catfish hoes thinkin they slick.. but niggas catching on [EMOJI]"""
1,[MENTION] i hate that faggot he so corny
0,"rt [MENTION]: twerking in the chamber of secrets, with all my bad bitches [HASH]"
0,"then you wouldve died if you didnt breathe, bitch"
0,"[MENTION] [MENTION] oh, see cher? see what your particular brand vitriol creates? a boy who thinks its ok to call a woman a cunt. [HASH]"
0,this bitch [MENTION] buys sparkling water.
0,“[MENTION]: b oreo a stunt”come thru [EMOJI][EMOJI][EMOJI]
0,people who slam on the brakes at yellow lights should not be allowed to drive.
1,"""[MENTION]: [MENTION] lassen cc , the coach wants me"" i feel it youll get more my nig no doubt"
0,bruised ankle is a bitch
0,[MENTION] i wouldnt share a wave with those trash cans
0,rt [MENTION]: i could never date someone who isnt goofy. nobodys tryna date a bland boring ass bitch.
0,rt [MENTION]: [HASH] bitch
0,this bitch is earning 6 figures for shaking ass? im so done [EMOJI]
1,diversity: chcgo blck pstr flooded w/ dth threats ovr endorsement of gop candidate: “u sellout uncle tom ass n*gger” [URL]
0,baby i can make that pussy raaain often.
0,rt [MENTION]: [MENTION] [MENTION] they renamed that bitch the yacht club
0,[MENTION] csgo bitch.
0,[MENTION] text me queer bait
0,happy birthday [MENTION] i love you faggot
1,[MENTION] hes just a friggin idiot that can say anything and his redneck teabagger constituants buy it. they love stupid people
0,rihannas favorite thing about white house visits: my president being black [URL] [HASH] poking whitey-not wise..
0,rt [MENTION]: i accidentally ate a few fireflies last night while chewing some leaves i found. the shameful yellow glow of my mouth wa…
0,"like my 3rd grade teacher used to say, ""you either eat pussy, or you are one. whats it gonna be?"" [MENTION] [MENTION]"
0,just saw the baddest bitch in life walking down the street if she didnt have that aeropostale shirt on i prolly woulda gamed her ass up
0,the moment when you truly believe ur a fucking pice of trash its a lovely felling ...
0,thats right im making brownies right now [EMOJI][EMOJI]
0,[MENTION] you a real bitch for that
0,best of luck to tino the bambino martinez in miami (your legacy is saved lol) [HASH] [HASH] [HASH] [HASH]
0,"rt [MENTION]: if a bitch say im ""ugly"" she a hating,mad, jealous bitch[EMOJI][EMOJI][EMOJI][EMOJI][EMOJI][EMOJI]"
0,[MENTION] [MENTION] & xavier you bitch.
0,"money, hoes, cars and clothes"
0,[MENTION] lol yeah birds be chirping outside. bastards.
0,rt [MENTION]: oomfs teeth are quite yellow[EMOJI][EMOJI][EMOJI] [MENTION]
0,yung nigger move that dope
0,rt [MENTION]: when u and ur boys discover a hoe [URL]
0,"bitch get out cha, bitch get out cha, bitch get out cha feelings.[EMOJI][EMOJI] rt [MENTION]: in my feelings... wtf"
0,gotta clear ya throat of all that pussy eh... rt [MENTION]: my voice is the deepest in the morning
0,"""i know that shit eatin grin! you either just fucked the girl of your dreams or you sold a car. we know youre a faggot. whatd you sell?""[EMOJI]"
0,rt [MENTION]: you be smokin my dick bitch
0,"[MENTION] i dont fight or want to fight bitches who dont know who the fuck i am. fuck i look like doing that? nigga, please!"
0,[HASH] get to hit any bitch on campus he wants to
0,promises were made bitch . you are now my bxtch
0,[MENTION] ur a boss ass bitch
0,rt [MENTION]: some girls be using halloween as an excuse to act like hoes and get away with it smh
0,when lifes got ya down you just gotta get back up and pimp slap that hoe!!!!!
0,[MENTION] you got some hoes here yet?
0,rt [MENTION]: [MENTION] blame it on the yellow chucks lmfao
0,rt [MENTION]: dont wife a hoe & end up like these 2 [URL]
0,rt [MENTION]: us ghettos-driven by liberal ideology; forged by unions & bankrupted by self-serving dems catering 2parasites! [HASH] [URL]
0,[EMOJI][EMOJI][EMOJI]  moke up
0,rt [MENTION]: shes a model on [HASH] but shes just a hoe from my town.
0,"""day of judgement everybody gonna be looking at the big jumbotron watching me fuck this majjinn buu bitch"""
0,"if i were born black;  i would have tons of kids, never work, get lots of free stuff & bitch about it!  thank god i wasnt~what a drag id b"
0,"rt [MENTION]: if you call a player a ""pussy"" when hes sidelined by concussion, and a ""low class"" when he trash talks, you might be a f…"
1,sick of your coon antics rt [MENTION]: accuracy rt [MENTION]: “henny > water” [EMOJI][EMOJI][EMOJI]
0,rt [MENTION]: talking about you hate men and done with penis but go get you a manly looking chick that uses a strap on bitch stfu
0,cant trust these bitches. and these niggas either.
0,if you one of my hoes .... make yourself known
0,rt [MENTION]: irrelevant people talk so much shit like who the fuck are you bitch
0,never lettin dat nigguh used twitter in my phone again
0,[MENTION] [MENTION] [MENTION] billy goat hillbillies you sucking & fucking. you disgraceful brazzen faced unabashed pig
0,"bitches ain’t shit, and they ain’t saying nothin’"
0,[HASH] pineda needed that 67. great play!
0,"[MENTION] hey, do you have that screen shot of djks wiki page being updated regarding the trash can incident?"
0,"[HASH],[HASH],[HASH],[HASH],[HASH],[HASH], | [HASH] | cute preggie slut big tits plays with swollen pussy [URL]"
0,were going to make the school look so redneck tomorrow.
0,"[MENTION] lmao yes i kind of like it its not that ghetto yet & they are and then he says ""u feel me"" [EMOJI][EMOJI][EMOJI][EMOJI]"
1,raunchy ass hoe.
0,[MENTION] [MENTION] ight this friday nig
0,bout tht time where the hoes are gettin dicked down
0,[MENTION] cum thru bitch
0,weazy bitch birdman jr [URL]
0,iggy wanna be black so bad. ur a white widow hoe
0,“[MENTION]: tag a friend that sucks at flappy bird” [MENTION]
0,rt [MENTION]: [MENTION] [MENTION] nigga im just popping molly & stepping out. you bowling bitch dont come at me
0,if you a top notch bitch lemme here you holler. (:
1,rt [MENTION]: well maybe youre a whore you stupid ugly homeless bitch
1,hitler didnt finish it. can u. if a nigger ur jew confronts u in the street what then.
0,that old lassie in greggs is a total bitch man
0,should i take a nap though too kill a mocking bird or nah?
1,"rt [MENTION]: 1, 2, 3, 4... how many niggers are in my store, i knooooooow your stealing! [EMOJI][EMOJI][EMOJI]"
0,"[MENTION] bitches tryna take all my money, g."
0,iont got no type naw bad bitches is the only thing that i like
1,rt [MENTION]: lmaoo rt [MENTION]: thats a legal tackle faggot rt [MENTION]: seriously? [URL]
0,“[MENTION]: two of the best yankees derek jeter and joe torre [HASH] [URL] [MENTION]
0,ref finally calls it when its an arm ball but those hoes didnt count the hand ball in the mexico game. k [HASH]
0,first thing to do when i wake up:  sell my hoe
1,[MENTION] nothin much cousin touching white trash wigger wannabe bitch boy dick sucking fucking gay bitch
0,rt [MENTION]: got receipt ink on your soles? no problem. [URL]
0,"so pissed i forgot that saiyan bitches infio. she gave ne her ig tioo,. fuck"
0,[MENTION] i cant bitch
0,bc i got too many bitches [EMOJI][EMOJI][EMOJI]
0,rt [MENTION]: video: [MENTION] on talking trash while facing [MENTION] during today’s scrimmage – [URL] [URL]
0,"""eat the pussy like a real nigga hungry"""
0,rt [MENTION]: [MENTION] my sincerest apologies my main bitch chocolate dipped cinnamon apple
